,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,counter,name
837124,2008,2,23,6,1346.0,1344,1657.0,1705,UA,940,N574UA,131.0,141.0,116.0,-8.0,2.0,DEN,ORD,888,4.0,11.0,0,,0,,,,,,36858,Denver International Airport
837132,2008,2,2,6,1740.0,1645,1921.0,1823,UA,941,N542UA,161.0,158.0,133.0,58.0,55.0,ORD,DEN,888,8.0,20.0,0,,0,19.0,0.0,3.0,0.0,36.0,51439,Chicago O'Hare International Airport
837139,2008,2,9,6,1716.0,1645,1849.0,1823,UA,941,N537UA,153.0,158.0,135.0,26.0,31.0,ORD,DEN,888,6.0,12.0,0,,0,26.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
837146,2008,2,16,6,1728.0,1650,1905.0,1828,UA,941,N594UA,157.0,158.0,133.0,37.0,38.0,ORD,DEN,888,6.0,18.0,0,,0,37.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
837153,2008,2,23,6,1658.0,1650,1824.0,1828,UA,941,N520UA,146.0,158.0,126.0,-4.0,8.0,ORD,DEN,888,10.0,10.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837161,2008,2,2,6,1255.0,1059,1832.0,1659,UA,942,N587UA,217.0,240.0,202.0,93.0,116.0,LAX,ORD,1745,5.0,10.0,0,,0,38.0,0.0,0.0,0.0,55.0,32611,Los Angeles International Airport
837168,2008,2,9,6,,1059,,1659,UA,942,,,240.0,,,,LAX,ORD,1745,,,1,A,0,,,,,,32611,Los Angeles International Airport
837175,2008,2,16,6,1102.0,1055,1641.0,1655,UA,942,N507UA,219.0,240.0,200.0,-14.0,7.0,LAX,ORD,1745,5.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
837182,2008,2,23,6,1138.0,1055,1718.0,1655,UA,942,N558UA,220.0,240.0,197.0,23.0,43.0,LAX,ORD,1745,3.0,20.0,0,,0,0.0,0.0,0.0,0.0,23.0,32611,Los Angeles International Airport
837190,2008,2,2,6,1713.0,1700,1935.0,1928,UA,943,N664UA,262.0,268.0,238.0,7.0,13.0,ORD,LAX,1745,6.0,18.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837197,2008,2,9,6,1803.0,1700,2027.0,1928,UA,943,N543UA,264.0,268.0,239.0,59.0,63.0,ORD,LAX,1745,14.0,11.0,0,,0,0.0,21.0,0.0,0.0,38.0,51439,Chicago O'Hare International Airport
837204,2008,2,16,6,1708.0,1700,1935.0,1928,UA,943,N504UA,267.0,268.0,241.0,7.0,8.0,ORD,LAX,1745,12.0,14.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837211,2008,2,23,6,1712.0,1700,1948.0,1928,UA,943,N563UA,276.0,268.0,254.0,20.0,12.0,ORD,LAX,1745,11.0,11.0,0,,0,12.0,0.0,8.0,0.0,0.0,51439,Chicago O'Hare International Airport
837231,2008,2,16,6,658.0,700,1310.0,1303,UA,944,N838UA,252.0,243.0,217.0,7.0,-2.0,LAX,ORD,1745,12.0,23.0,0,,0,,,,,,32611,Los Angeles International Airport
837238,2008,2,23,6,656.0,700,1236.0,1303,UA,944,N854UA,220.0,243.0,198.0,-27.0,-4.0,LAX,ORD,1745,9.0,13.0,0,,0,,,,,,32611,Los Angeles International Airport
837246,2008,2,2,6,1309.0,1250,1547.0,1518,UA,945,N547UA,278.0,268.0,246.0,29.0,19.0,ORD,LAX,1745,6.0,26.0,0,,0,19.0,0.0,10.0,0.0,0.0,51439,Chicago O'Hare International Airport
837253,2008,2,9,6,1238.0,1230,1459.0,1458,UA,945,N514UA,261.0,268.0,245.0,1.0,8.0,ORD,LAX,1745,6.0,10.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837260,2008,2,16,6,1300.0,1245,1504.0,1513,UA,945,N595UA,244.0,268.0,230.0,-9.0,15.0,ORD,LAX,1745,5.0,9.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837267,2008,2,23,6,1249.0,1245,1518.0,1513,UA,945,N551UA,269.0,268.0,251.0,5.0,4.0,ORD,LAX,1745,6.0,12.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837275,2008,2,2,6,758.0,800,1521.0,1539,UA,946,N778UA,263.0,279.0,233.0,-18.0,-2.0,LAX,IAD,2288,6.0,24.0,0,,0,,,,,,32611,Los Angeles International Airport
837282,2008,2,9,6,816.0,800,1534.0,1539,UA,946,N195UA,258.0,279.0,234.0,-5.0,16.0,LAX,IAD,2288,8.0,16.0,0,,0,,,,,,32611,Los Angeles International Airport
837289,2008,2,16,6,801.0,800,1536.0,1539,UA,946,N782UA,275.0,279.0,250.0,-3.0,1.0,LAX,IAD,2288,8.0,17.0,0,,0,,,,,,32611,Los Angeles International Airport
837296,2008,2,23,6,849.0,800,1623.0,1539,UA,946,N774UA,274.0,279.0,249.0,44.0,49.0,LAX,IAD,2288,8.0,17.0,0,,0,44.0,0.0,0.0,0.0,0.0,32611,Los Angeles International Airport
837304,2008,2,2,6,1752.0,1750,2018.0,2022,UA,947,N781UA,326.0,332.0,309.0,-4.0,2.0,IAD,LAX,2288,5.0,12.0,0,,0,,,,,,12204,Washington Dulles International Airport
837311,2008,2,9,6,1750.0,1750,2024.0,2022,UA,947,N175UA,334.0,332.0,296.0,2.0,0.0,IAD,LAX,2288,17.0,21.0,0,,0,,,,,,12204,Washington Dulles International Airport
837318,2008,2,16,6,1808.0,1750,2017.0,2022,UA,947,N771UA,309.0,332.0,291.0,-5.0,18.0,IAD,LAX,2288,5.0,13.0,0,,0,,,,,,12204,Washington Dulles International Airport
837325,2008,2,23,6,1758.0,1750,2020.0,2022,UA,947,N771UA,322.0,332.0,302.0,-2.0,8.0,IAD,LAX,2288,4.0,16.0,0,,0,,,,,,12204,Washington Dulles International Airport
837333,2008,2,2,6,1707.0,1700,1934.0,1928,UA,949,N568UA,267.0,268.0,241.0,6.0,7.0,ORD,SEA,1721,6.0,20.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837340,2008,2,9,6,1657.0,1700,1932.0,1928,UA,949,N501UA,275.0,268.0,264.0,4.0,-3.0,ORD,SEA,1721,3.0,8.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837347,2008,2,16,6,1748.0,1725,1959.0,1947,UA,949,N538UA,251.0,262.0,230.0,12.0,23.0,ORD,SEA,1721,7.0,14.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837354,2008,2,23,6,1743.0,1725,1943.0,1947,UA,949,N538UA,240.0,262.0,222.0,-4.0,18.0,ORD,SEA,1721,4.0,14.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837362,2008,2,2,6,1310.0,1315,1621.0,1606,UA,950,N659UA,131.0,111.0,82.0,15.0,-5.0,ORD,IAD,589,6.0,43.0,0,,0,0.0,0.0,15.0,0.0,0.0,51439,Chicago O'Hare International Airport
837369,2008,2,9,6,1314.0,1315,1553.0,1606,UA,950,N779UA,99.0,111.0,72.0,-13.0,-1.0,ORD,IAD,589,8.0,19.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837376,2008,2,16,6,1330.0,1310,1605.0,1601,UA,950,N771UA,95.0,111.0,72.0,4.0,20.0,ORD,IAD,589,5.0,18.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837383,2008,2,23,6,1309.0,1310,1555.0,1601,UA,950,N771UA,106.0,111.0,87.0,-6.0,-1.0,ORD,IAD,589,7.0,12.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837391,2008,2,2,6,1709.0,1710,1831.0,1830,UA,951,N655UA,142.0,140.0,98.0,1.0,-1.0,IAD,ORD,589,26.0,18.0,0,,0,,,,,,12204,Washington Dulles International Airport
837398,2008,2,9,6,1702.0,1710,1844.0,1830,UA,951,N780UA,162.0,140.0,104.0,14.0,-8.0,IAD,ORD,589,31.0,27.0,0,,0,,,,,,12204,Washington Dulles International Airport
837405,2008,2,16,6,1706.0,1709,1802.0,1829,UA,951,N769UA,116.0,140.0,94.0,-27.0,-3.0,IAD,ORD,589,10.0,12.0,0,,0,,,,,,12204,Washington Dulles International Airport
837412,2008,2,23,6,1716.0,1709,1827.0,1829,UA,951,N781UA,131.0,140.0,96.0,-2.0,7.0,IAD,ORD,589,5.0,30.0,0,,0,,,,,,12204,Washington Dulles International Airport
837420,2008,2,2,6,925.0,910,1504.0,1518,UA,952,N572UA,219.0,248.0,198.0,-14.0,15.0,PHX,IAD,1956,7.0,14.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837427,2008,2,9,6,858.0,910,1450.0,1521,UA,952,N464UA,232.0,251.0,216.0,-31.0,-12.0,PHX,IAD,1956,7.0,9.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837434,2008,2,16,6,846.0,854,1449.0,1505,UA,952,N828UA,243.0,251.0,219.0,-16.0,-8.0,PHX,IAD,1956,7.0,17.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837441,2008,2,23,6,850.0,854,1450.0,1505,UA,952,N810UA,240.0,251.0,224.0,-15.0,-4.0,PHX,IAD,1956,5.0,11.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837449,2008,2,2,6,1710.0,1715,2029.0,2031,UA,953,N433UA,319.0,316.0,292.0,-2.0,-5.0,IAD,PHX,1956,8.0,19.0,0,,0,,,,,,12204,Washington Dulles International Airport
837456,2008,2,9,6,1712.0,1715,2044.0,2031,UA,953,N421UA,332.0,316.0,297.0,13.0,-3.0,IAD,PHX,1956,11.0,24.0,0,,0,,,,,,12204,Washington Dulles International Airport
837463,2008,2,16,6,1818.0,1820,2109.0,2136,UA,953,N828UA,291.0,316.0,275.0,-27.0,-2.0,IAD,PHX,1956,6.0,10.0,0,,0,,,,,,12204,Washington Dulles International Airport
837470,2008,2,23,6,1836.0,1820,2123.0,2136,UA,953,N850UA,287.0,316.0,271.0,-13.0,16.0,IAD,PHX,1956,5.0,11.0,0,,0,,,,,,12204,Washington Dulles International Airport
837478,2008,2,2,6,1522.0,1530,1724.0,1659,UA,954,N848UA,122.0,89.0,95.0,25.0,-8.0,SAN,SFO,447,4.0,23.0,0,,0,0.0,0.0,25.0,0.0,0.0,14113,San Diego International Airport
837485,2008,2,9,6,1522.0,1530,1637.0,1659,UA,954,N833UA,75.0,89.0,63.0,-22.0,-8.0,SAN,SFO,447,5.0,7.0,0,,0,,,,,,14113,San Diego International Airport
837492,2008,2,16,6,1525.0,1507,1640.0,1636,UA,954,N430UA,75.0,89.0,63.0,4.0,18.0,SAN,SFO,447,3.0,9.0,0,,0,,,,,,14113,San Diego International Airport
837499,2008,2,23,6,1556.0,1507,1737.0,1635,UA,954,N524UA,101.0,88.0,80.0,62.0,49.0,SAN,SFO,447,7.0,14.0,0,,0,0.0,0.0,62.0,0.0,0.0,14113,San Diego International Airport
837519,2008,2,16,6,1555.0,1559,1724.0,1726,UA,955,N314UA,89.0,87.0,72.0,-2.0,-4.0,SFO,SAN,447,2.0,15.0,0,,0,,,,,,20443,San Francisco International Airport
837526,2008,2,23,6,1608.0,1559,1728.0,1726,UA,955,N314UA,80.0,87.0,68.0,2.0,9.0,SFO,SAN,447,1.0,11.0,0,,0,,,,,,20443,San Francisco International Airport
837534,2008,2,2,6,822.0,824,1358.0,1415,UA,958,N579UA,216.0,231.0,196.0,-17.0,-2.0,SEA,ORD,1721,5.0,15.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
837541,2008,2,9,6,832.0,824,1407.0,1415,UA,958,N540UA,215.0,231.0,190.0,-8.0,8.0,SEA,ORD,1721,4.0,21.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
837548,2008,2,16,6,802.0,810,1344.0,1404,UA,958,N817UA,222.0,234.0,201.0,-20.0,-8.0,SEA,ORD,1721,3.0,18.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
837555,2008,2,23,6,800.0,810,1348.0,1404,UA,958,N851UA,228.0,234.0,210.0,-16.0,-10.0,SEA,ORD,1721,7.0,11.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
837563,2008,2,2,6,2005.0,2000,2139.0,2139,UA,959,N386UA,154.0,159.0,135.0,0.0,5.0,ORD,DEN,888,6.0,13.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837570,2008,2,9,6,2047.0,2000,2228.0,2139,UA,959,N399UA,161.0,159.0,144.0,49.0,47.0,ORD,DEN,888,5.0,12.0,0,,0,47.0,0.0,2.0,0.0,0.0,51439,Chicago O'Hare International Airport
837577,2008,2,16,6,2056.0,1955,2223.0,2129,UA,959,N584UA,147.0,154.0,126.0,54.0,61.0,ORD,DEN,888,4.0,17.0,0,,0,0.0,0.0,54.0,0.0,0.0,51439,Chicago O'Hare International Airport
837584,2008,2,23,6,2111.0,1955,2229.0,2129,UA,959,N583UA,138.0,154.0,115.0,60.0,76.0,ORD,DEN,888,5.0,18.0,0,,0,43.0,0.0,0.0,0.0,17.0,51439,Chicago O'Hare International Airport
837631,2008,2,16,6,603.0,607,1348.0,1357,UA,966,N848UA,285.0,290.0,267.0,-9.0,-4.0,LAX,IAD,2288,4.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
837638,2008,2,23,6,610.0,607,1336.0,1357,UA,966,N814UA,266.0,290.0,247.0,-21.0,3.0,LAX,IAD,2288,3.0,16.0,0,,0,,,,,,32611,Los Angeles International Airport
837646,2008,2,2,6,1708.0,1640,1947.0,1927,UA,967,N820UA,339.0,347.0,323.0,20.0,28.0,IAD,LAX,2288,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,20.0,12204,Washington Dulles International Airport
837653,2008,2,9,6,1649.0,1640,1941.0,1927,UA,967,N464UA,352.0,347.0,319.0,14.0,9.0,IAD,LAX,2288,14.0,19.0,0,,0,,,,,,12204,Washington Dulles International Airport
837660,2008,2,16,6,1639.0,1643,1924.0,1930,UA,967,N846UA,345.0,347.0,317.0,-6.0,-4.0,IAD,LAX,2288,5.0,23.0,0,,0,,,,,,12204,Washington Dulles International Airport
837667,2008,2,23,6,1637.0,1643,1918.0,1930,UA,967,N463UA,341.0,347.0,322.0,-12.0,-6.0,IAD,LAX,2288,9.0,10.0,0,,0,,,,,,12204,Washington Dulles International Airport
837692,2008,2,16,6,1729.0,1730,2030.0,2040,UA,977,N853UA,301.0,310.0,281.0,-10.0,-1.0,IAD,TUS,1933,4.0,16.0,0,,0,,,,,,12204,Washington Dulles International Airport
837699,2008,2,23,6,1731.0,1730,2018.0,2040,UA,977,N826UA,287.0,310.0,268.0,-22.0,1.0,IAD,TUS,1933,5.0,14.0,0,,0,,,,,,12204,Washington Dulles International Airport
837708,2008,2,16,6,928.0,930,1538.0,1537,UA,978,N822UA,250.0,247.0,233.0,1.0,-2.0,TUS,IAD,1933,5.0,12.0,0,,0,,,,,,4449,Tucson International Airport
837715,2008,2,23,6,924.0,930,1531.0,1537,UA,978,N463UA,247.0,247.0,222.0,-6.0,-6.0,TUS,IAD,1933,5.0,20.0,0,,0,,,,,,4449,Tucson International Airport
837723,2008,2,2,6,747.0,747,859.0,858,UA,981,N403UA,132.0,131.0,98.0,1.0,0.0,IAD,ORD,589,11.0,23.0,0,,0,,,,,,12204,Washington Dulles International Airport
837729,2008,2,9,6,745.0,747,903.0,858,UA,981,N433UA,138.0,131.0,120.0,5.0,-2.0,IAD,ORD,589,7.0,11.0,0,,0,,,,,,12204,Washington Dulles International Airport
837735,2008,2,16,6,748.0,749,857.0,900,UA,981,N403UA,129.0,131.0,100.0,-3.0,-1.0,IAD,ORD,589,8.0,21.0,0,,0,,,,,,12204,Washington Dulles International Airport
837742,2008,2,23,6,746.0,749,843.0,900,UA,981,N409UA,117.0,131.0,94.0,-17.0,-3.0,IAD,ORD,589,7.0,16.0,0,,0,,,,,,12204,Washington Dulles International Airport
837750,2008,2,2,6,1805.0,1750,2050.0,2041,UA,982,N654UA,105.0,111.0,70.0,9.0,15.0,ORD,IAD,589,10.0,25.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837757,2008,2,9,6,1808.0,1750,2054.0,2041,UA,982,N660UA,106.0,111.0,82.0,13.0,18.0,ORD,IAD,589,4.0,20.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837764,2008,2,16,6,1901.0,1750,2135.0,2041,UA,982,N644UA,94.0,111.0,69.0,54.0,71.0,ORD,IAD,589,4.0,21.0,0,,0,54.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
837771,2008,2,23,6,1541.0,1545,1841.0,1836,UA,982,N656UA,120.0,111.0,79.0,5.0,-4.0,ORD,IAD,589,7.0,34.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837817,2008,2,2,6,1232.0,1235,1545.0,1600,UA,1004,N834UA,133.0,145.0,114.0,-15.0,-3.0,LAX,JAC,784,3.0,16.0,0,,0,,,,,,32611,Los Angeles International Airport
837818,2008,2,9,6,1247.0,1235,1601.0,1600,UA,1004,N830UA,134.0,145.0,117.0,1.0,12.0,LAX,JAC,784,3.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
837819,2008,2,16,6,1234.0,1235,1541.0,1600,UA,1004,N834UA,127.0,145.0,110.0,-19.0,-1.0,LAX,JAC,784,3.0,14.0,0,,0,,,,,,32611,Los Angeles International Airport
837820,2008,2,23,6,1234.0,1235,1615.0,1600,UA,1004,N841UA,161.0,145.0,109.0,15.0,-1.0,LAX,JAC,784,1.0,51.0,0,,0,0.0,0.0,15.0,0.0,0.0,32611,Los Angeles International Airport
837821,2008,2,2,6,1039.0,1049,1150.0,1159,UA,1005,N843UA,131.0,130.0,111.0,-9.0,-10.0,JAC,LAX,784,10.0,10.0,0,,0,,,,,,498,Jackson Hole Airport
837822,2008,2,9,6,1104.0,1049,1211.0,1159,UA,1005,N854UA,127.0,130.0,113.0,12.0,15.0,JAC,LAX,784,5.0,9.0,0,,0,,,,,,498,Jackson Hole Airport
837823,2008,2,16,6,1040.0,1045,1150.0,1155,UA,1005,N834UA,130.0,130.0,105.0,-5.0,-5.0,JAC,LAX,784,11.0,14.0,0,,0,,,,,,498,Jackson Hole Airport
837824,2008,2,23,6,1040.0,1045,1155.0,1155,UA,1005,N841UA,135.0,130.0,114.0,0.0,-5.0,JAC,LAX,784,10.0,11.0,0,,0,,,,,,498,Jackson Hole Airport
837825,2008,2,16,6,1046.0,1045,1443.0,1449,UA,1006,N307UA,177.0,184.0,156.0,-6.0,1.0,ORD,FLL,1182,5.0,16.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837826,2008,2,23,6,1044.0,1045,1453.0,1449,UA,1006,N301UA,189.0,184.0,162.0,4.0,-1.0,ORD,FLL,1182,6.0,21.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837829,2008,2,16,6,1535.0,1539,1746.0,1805,UA,1007,N307UA,191.0,206.0,175.0,-19.0,-4.0,FLL,ORD,1182,4.0,12.0,0,,0,,,,,,9593,Fort Lauderdale Hollywood International Airport
837830,2008,2,23,6,1539.0,1539,1759.0,1805,UA,1007,N301UA,200.0,206.0,173.0,-6.0,0.0,FLL,ORD,1182,7.0,20.0,0,,0,,,,,,9593,Fort Lauderdale Hollywood International Airport
837831,2008,2,16,6,1730.0,1645,2128.0,2049,UA,1008,N382UA,178.0,184.0,155.0,39.0,45.0,ORD,FLL,1182,6.0,17.0,0,,0,8.0,0.0,0.0,0.0,31.0,51439,Chicago O'Hare International Airport
837832,2008,2,23,6,1700.0,1645,2106.0,2049,UA,1008,N383UA,186.0,184.0,163.0,17.0,15.0,ORD,FLL,1182,7.0,16.0,0,,0,11.0,0.0,2.0,0.0,4.0,51439,Chicago O'Hare International Airport
837839,2008,2,2,6,1657.0,1545,2022.0,1916,UA,1011,N527UA,145.0,151.0,126.0,66.0,72.0,ORD,MCO,1005,4.0,15.0,0,,0,17.0,0.0,0.0,0.0,49.0,51439,Chicago O'Hare International Airport
837840,2008,2,9,6,1557.0,1545,1925.0,1916,UA,1011,N534UA,148.0,151.0,132.0,9.0,12.0,ORD,MCO,1005,3.0,13.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837841,2008,2,16,6,1815.0,1755,2144.0,2126,UA,1011,N570UA,149.0,151.0,125.0,18.0,20.0,ORD,MCO,1005,4.0,20.0,0,,0,18.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
837842,2008,2,23,6,1754.0,1755,2117.0,2126,UA,1011,N594UA,143.0,151.0,124.0,-9.0,-1.0,ORD,MCO,1005,3.0,16.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837845,2008,2,16,6,659.0,700,1037.0,1036,UA,1012,N308UA,158.0,156.0,128.0,1.0,-1.0,SFO,DEN,967,5.0,25.0,0,,0,,,,,,20443,San Francisco International Airport
837846,2008,2,23,6,659.0,700,1105.0,1036,UA,1012,N307UA,186.0,156.0,125.0,29.0,-1.0,SFO,DEN,967,46.0,15.0,0,,0,0.0,0.0,29.0,0.0,0.0,20443,San Francisco International Airport
837847,2008,2,2,6,1607.0,1545,2004.0,1949,UA,1014,N312UA,177.0,184.0,158.0,15.0,22.0,ORD,FLL,1182,5.0,14.0,0,,0,15.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
837848,2008,2,9,6,1548.0,1545,1947.0,1949,UA,1014,N337UA,179.0,184.0,161.0,-2.0,3.0,ORD,FLL,1182,5.0,13.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837849,2008,2,16,6,6.0,2359,406.0,417,UA,1014,N828UA,180.0,198.0,168.0,-11.0,7.0,PHX,ORD,1440,4.0,8.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837850,2008,2,23,6,2351.0,2359,353.0,417,UA,1014,N421UA,182.0,198.0,167.0,-24.0,-8.0,PHX,ORD,1440,5.0,10.0,0,,0,,,,,,32914,Phoenix Sky Harbor International Airport
837851,2008,2,2,6,1212.0,1156,1646.0,1650,UA,1015,N590UA,454.0,474.0,436.0,-4.0,16.0,DEN,LIH,3414,6.0,12.0,0,,0,,,,,,36858,Denver International Airport
837852,2008,2,9,6,1203.0,1156,1627.0,1650,UA,1015,N552UA,444.0,474.0,426.0,-23.0,7.0,DEN,LIH,3414,5.0,13.0,0,,0,,,,,,36858,Denver International Airport
837853,2008,2,16,6,1153.0,1150,1603.0,1644,UA,1015,N596UA,430.0,474.0,409.0,-41.0,3.0,DEN,LIH,3414,3.0,18.0,0,,0,,,,,,36858,Denver International Airport
837854,2008,2,23,6,1213.0,1150,1715.0,1644,UA,1015,N589UA,482.0,474.0,468.0,31.0,23.0,DEN,LIH,3414,2.0,12.0,0,,0,23.0,0.0,8.0,0.0,0.0,36858,Denver International Airport
837855,2008,2,2,6,2105.0,2110,639.0,655,UA,1016,N590UA,394.0,405.0,374.0,-16.0,-5.0,LIH,DEN,3414,8.0,12.0,0,,0,,,,,,2120,Lihue Airport
837856,2008,2,9,6,2110.0,2110,702.0,655,UA,1016,N552UA,412.0,405.0,393.0,7.0,0.0,LIH,DEN,3414,8.0,11.0,0,,0,,,,,,2120,Lihue Airport
837857,2008,2,16,6,2112.0,2110,728.0,655,UA,1016,N596UA,436.0,405.0,406.0,33.0,2.0,LIH,DEN,3414,15.0,15.0,0,,0,0.0,0.0,33.0,0.0,0.0,2120,Lihue Airport
837858,2008,2,23,6,2109.0,2110,631.0,655,UA,1016,N589UA,382.0,405.0,360.0,-24.0,-1.0,LIH,DEN,3414,8.0,14.0,0,,0,,,,,,2120,Lihue Airport
837859,2008,2,2,6,1438.0,1410,1826.0,1813,UA,1017,N666UA,348.0,363.0,324.0,13.0,28.0,LAX,HNL,2556,5.0,19.0,0,,0,,,,,,32611,Los Angeles International Airport
837860,2008,2,9,6,1420.0,1410,1756.0,1813,UA,1017,N677UA,336.0,363.0,315.0,-17.0,10.0,LAX,HNL,2556,3.0,18.0,0,,0,,,,,,32611,Los Angeles International Airport
837861,2008,2,16,6,1815.0,1800,2150.0,2201,UA,1017,N590UA,335.0,361.0,307.0,-11.0,15.0,LAX,HNL,2556,15.0,13.0,0,,0,,,,,,32611,Los Angeles International Airport
837862,2008,2,23,6,1904.0,1800,2323.0,2201,UA,1017,N544UA,379.0,361.0,359.0,82.0,64.0,LAX,HNL,2556,9.0,11.0,0,,0,0.0,0.0,18.0,0.0,64.0,32611,Los Angeles International Airport
837865,2008,2,16,6,2314.0,2320,651.0,632,UA,1018,N595UA,337.0,312.0,305.0,19.0,-6.0,HNL,LAX,2556,14.0,18.0,0,,0,0.0,0.0,19.0,0.0,0.0,8988,Honolulu International Airport
837866,2008,2,23,6,12.0,2320,652.0,632,UA,1018,N544UA,280.0,312.0,264.0,20.0,52.0,HNL,LAX,2556,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,20.0,8988,Honolulu International Airport
837899,2008,2,16,6,1331.0,1047,1725.0,1435,UA,1024,N516UA,174.0,168.0,138.0,170.0,164.0,ORD,PBI,1144,3.0,33.0,0,,0,47.0,0.0,6.0,0.0,117.0,51439,Chicago O'Hare International Airport
837900,2008,2,23,6,1040.0,1045,1426.0,1435,UA,1024,N806UA,166.0,170.0,152.0,-9.0,-5.0,ORD,PBI,1144,3.0,11.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
837903,2008,2,16,6,1810.0,1525,2014.0,1738,UA,1025,N516UA,184.0,193.0,168.0,156.0,165.0,PBI,ORD,1144,7.0,9.0,0,,0,0.0,0.0,0.0,0.0,156.0,4238,Palm Beach International Airport
837904,2008,2,23,6,1516.0,1525,1709.0,1740,UA,1025,N806UA,173.0,195.0,157.0,-31.0,-9.0,PBI,ORD,1144,5.0,11.0,0,,0,,,,,,4238,Palm Beach International Airport
837951,2008,2,23,6,1250.0,1240,1624.0,1600,UA,1038,N783UA,154.0,140.0,110.0,24.0,10.0,DEN,ORD,888,3.0,41.0,0,,0,0.0,0.0,18.0,0.0,6.0,36858,Denver International Airport
837954,2008,2,2,6,1622.0,1640,1746.0,1804,UA,1040,N834UA,84.0,84.0,60.0,-18.0,-18.0,JAC,DEN,406,10.0,14.0,0,,0,,,,,,498,Jackson Hole Airport
837955,2008,2,9,6,1636.0,1640,1840.0,1804,UA,1040,N830UA,124.0,84.0,53.0,36.0,-4.0,JAC,DEN,406,6.0,65.0,0,,0,0.0,0.0,36.0,0.0,0.0,498,Jackson Hole Airport
837956,2008,2,16,6,1628.0,1638,1740.0,1802,UA,1040,N834UA,72.0,84.0,56.0,-22.0,-10.0,JAC,DEN,406,5.0,11.0,0,,0,,,,,,498,Jackson Hole Airport
837957,2008,2,23,6,1639.0,1638,1752.0,1802,UA,1040,N841UA,73.0,84.0,57.0,-10.0,1.0,JAC,DEN,406,4.0,12.0,0,,0,,,,,,498,Jackson Hole Airport
837958,2008,2,2,6,836.0,840,1010.0,1004,UA,1041,N843UA,94.0,84.0,71.0,6.0,-4.0,DEN,JAC,406,5.0,18.0,0,,0,,,,,,36858,Denver International Airport
837959,2008,2,9,6,835.0,840,1035.0,1004,UA,1041,N854UA,120.0,84.0,106.0,31.0,-5.0,DEN,JAC,406,3.0,11.0,0,,0,0.0,0.0,31.0,0.0,0.0,36858,Denver International Airport
837960,2008,2,16,6,843.0,840,1011.0,1004,UA,1041,N834UA,88.0,84.0,65.0,7.0,3.0,DEN,JAC,406,4.0,19.0,0,,0,,,,,,36858,Denver International Airport
837961,2008,2,23,6,838.0,840,958.0,1004,UA,1041,N841UA,80.0,84.0,62.0,-6.0,-2.0,DEN,JAC,406,3.0,15.0,0,,0,,,,,,36858,Denver International Airport
